customer_id,annual_income,credit_score,loan_amount,loan_term,debt_to_income,employment_years,num_delinquencies,credit_utilization,num_accounts,home_ownership,loan_purpose,default
993,67584.67852438209,638.3728908986482,23767.168478693588,36,0.2211400333734343,5,1,0.5547552417902972,9,MORTGAGE,home_improvement,1
994,54540.472560066046,650.4202106685148,26912.624910088045,60,0.44338648228402644,19,0,0.20904537536923162,4,MORTGAGE,credit_card,1
995,44951.399703152536,588.1257916764581,12467.675233353802,36,0.12663486387947656,17,0,0.2081156915996996,5,RENT,other,0
996,66566.99121342135,696.8986381459033,15592.083039880861,36,0.24029023302668345,15,0,0.5561301437011368,4,OWN,credit_card,1
997,128930.59580548567,702.7676173098041,34605.56635583546,60,0.33873920091851384,15,0,0.7486913350702614,4,MORTGAGE,credit_card,0
998,94225.2858380103,762.5484211005461,31619.08619628045,60,0.18000370257500317,0,0,0.3666713678279944,9,OWN,home_improvement,1
999,57864.6303065161,735.3798003049119,22084.572170523665,36,0.1320454145648715,14,0,0.22987539782902078,6,RENT,credit_card,1
1000,92177.48344068477,660.0643110346797,1000.0,36,0.3673158377692096,2,2,0.7157101512292854,12,RENT,other,1
1001,116980.66309758007,597.5274218866007,45111.325476900085,36,0.33090726621893984,7,0,0.45549856059755156,3,RENT,other,1
1002,102739.01048738306,710.2995281763982,19800.68438342755,36,0.07988711932753388,0,0,0.38900360720460525,13,RENT,debt_consolidation,1
1003,76788.91109760522,757.7527220690249,16874.329419786733,60,0.13947885956982128,19,1,0.5755024332367977,14,OWN,credit_card,1
1004,55591.89666883278,732.862948166276,14776.400741458852,60,0.18832148189184614,3,0,0.20874199456338385,12,RENT,credit_card,1
1005,95946.6994084077,755.9134267400101,23763.670371991087,36,0.11514151056024606,16,2,0.5477923272101985,7,OWN,credit_card,1
1006,86804.5615626525,665.167732816123,23865.825891709297,36,0.04591777918045362,14,0,0.6767363514421181,8,RENT,credit_card,1
1007,101855.79660083196,647.3366722277049,29506.278731265123,36,0.22201617216294628,14,0,0.9265726640400799,14,MORTGAGE,debt_consolidation,0
1008,94055.15405045908,628.416905343774,10739.37835650987,36,0.10290320869979684,8,1,0.39223425205651924,4,OWN,credit_card,1
1009,106486.58145958005,676.0872473370483,16875.05121858739,60,0.4542932779615693,0,0,0.9454092480840978,7,RENT,credit_card,1
1010,58942.94365318296,674.4986442821827,40305.45723224203,60,0.46440400411939736,10,1,0.8281416008941516,13,MORTGAGE,home_improvement,1
1011,114521.82196902977,694.4674339977381,22245.90633249992,60,0.2787056683732069,18,0,0.06003689160866703,5,RENT,home_improvement,0
1012,80927.988140772,670.9491780075144,18274.756266732536,60,0.09806555549290227,9,0,0.16146756559981254,12,RENT,other,0
1013,137257.82617875797,670.6460589191261,10583.822344162983,36,0.12957690095399513,1,0,0.19689369825601918,3,RENT,credit_card,0
1014,54324.36545731296,625.6314162919499,25059.343058207516,36,0.07789395429375323,10,0,0.22307818196138662,10,RENT,debt_consolidation,1
1015,127078.91409495748,745.9133309486043,30310.18217042444,36,0.23860830005891065,18,0,0.20184067771421227,14,OWN,home_improvement,0
1016,80937.32350387944,685.3562643570598,28745.87645809807,60,0.1495090646967816,17,1,0.6619032043198675,7,RENT,home_improvement,1
1017,55457.45989156655,667.7889246000302,17411.991363910834,60,0.2514575558126867,3,0,0.16889545024262784,5,MORTGAGE,credit_card,0
1018,60483.424978370356,627.6799522725556,23612.52283363536,60,0.30216169230375045,7,1,0.2702140119251208,12,MORTGAGE,other,1
1019,65389.5807541704,586.766082272624,36716.59436648611,60,0.5956116405804808,14,1,0.1890682648143781,3,MORTGAGE,credit_card,1
1020,87724.9783920575,771.557493478454,30708.822921714687,36,0.039702102569402944,8,1,0.3157331130491315,8,RENT,credit_card,0
1021,90685.064641065,718.8247095692265,12158.372578066803,36,0.22242027655317012,7,1,0.430489795211938,7,MORTGAGE,credit_card,1
1022,57788.999881842625,566.3257510201023,1000.0,60,0.024734878012646976,9,2,0.8558353103967944,2,MORTGAGE,credit_card,1
1023,74269.36223217052,733.419961049676,22967.72507084235,60,0.043261647135917874,9,2,0.3058347351929432,14,RENT,debt_consolidation,1
1024,139268.1107583559,744.5736819163176,27985.681267484328,36,0.1977104826042862,0,0,0.49660944718051314,4,MORTGAGE,credit_card,1
1025,126826.29510302134,688.7063285610651,9107.755081267374,36,0.19444728159103583,4,0,0.6425014781559404,6,MORTGAGE,debt_consolidation,1
1026,88089.71009022096,791.8677627026232,19912.104778772224,36,0.38236112153609625,15,1,0.3573341127375698,2,MORTGAGE,debt_consolidation,1
1027,76140.10434504601,695.1703749486018,17363.009341269215,36,0.20860777881606352,13,1,0.31648955868250567,8,MORTGAGE,home_improvement,1
1028,78600.93980154784,580.8223530435567,21042.863222321987,36,0.5402719160003981,1,2,0.5220446144869514,12,OWN,credit_card,1
1029,93405.53918191249,705.5618300733825,14553.037128802876,60,0.3540420474153185,8,0,0.1564215517082412,6,MORTGAGE,debt_consolidation,1
1030,44316.22304404783,697.142811119891,32905.109976279935,36,0.6546178573087532,1,0,0.2986988277448776,11,MORTGAGE,other,1
1031,67278.70387729965,637.7692205855292,21479.688806327627,36,0.299099083261532,15,0,0.37264121297935954,1,MORTGAGE,credit_card,1
1032,24942.477783672315,720.1491185814198,11209.831138352502,60,0.23605062986551112,16,1,0.4979564254191643,3,RENT,debt_consolidation,1
1033,86976.69367815838,563.2634313666397,29174.621535937204,36,0.2747271404574114,2,0,0.5371580250745268,11,MORTGAGE,other,1
1034,94415.87819108223,749.3396779209952,7358.12404008295,36,0.0012241226835009993,5,1,0.1519647323222796,9,MORTGAGE,debt_consolidation,0
1035,60504.40613101878,618.5314807476183,32844.94377535133,60,0.572366957546427,2,0,0.8690258090334444,11,RENT,home_improvement,1
1036,122219.60289870098,611.0537712418077,29910.594242225638,60,0.09887858287453669,5,1,0.08865825208133887,14,OWN,home_improvement,1
1037,38227.030109929765,672.0322659384766,33897.75295320786,60,0.16502526359830685,18,2,0.4612249095914937,9,RENT,credit_card,1
1038,31068.75359370539,710.3081049630545,18417.536275583843,60,0.37626267359296345,14,1,0.4159210231793271,13,OWN,debt_consolidation,1
1039,81733.55455679916,691.47468445154,15038.860202166234,60,0.24547546888107552,17,0,0.6427841334680096,10,RENT,other,0
1040,106412.94907836463,628.0138583959335,20840.21760933093,60,0.2691112877804112,1,0,0.7236781830913236,5,OWN,home_improvement,1
1041,125517.83074373606,644.5737496165679,19155.632136444685,36,0.103273703194294,19,0,0.34489253449196444,14,RENT,credit_card,1
1042,61233.4721139318,600.6870356835776,13472.637144364875,36,0.2322407456111004,18,0,0.18794792962568563,5,MORTGAGE,debt_consolidation,1
1043,107360.42500293886,664.272406885909,14463.766858743576,36,0.24480119849227042,16,0,0.30264988120062436,7,MORTGAGE,other,0
1044,73844.74591497879,755.2514850157637,16336.271527335359,36,0.2368313040803165,5,3,0.12531901827505235,4,OWN,debt_consolidation,1
1045,69821.18100177542,679.7015943649287,8299.963135601374,60,0.4790433663237836,5,1,0.7015179226824921,8,RENT,debt_consolidation,1
1046,101509.79812460017,740.1589978331617,26779.632895993345,60,0.26987107543642547,4,1,0.5721473375174667,8,RENT,credit_card,1
1047,94569.68635240258,781.8780936408334,19477.028624289935,60,0.6354310500280412,11,0,0.5644486639106079,7,RENT,credit_card,1
1048,27708.23529047252,638.8387036674123,16916.21530766353,36,0.10502758280634404,13,0,0.08585217990757957,10,RENT,home_improvement,1
1049,119296.21049177687,666.9398722861245,8896.458390583226,60,0.6317738724713738,9,1,0.4763533059611503,4,RENT,other,1
1050,116402.74062442355,831.9835002743746,8396.270223325351,36,0.13028570890443952,10,0,0.5665207371301534,1,RENT,debt_consolidation,1
1051,56233.11895471412,781.1040388385961,39359.14050722412,60,0.49727301365357973,11,1,0.7242066903462465,3,MORTGAGE,other,1
1052,86874.10600312227,562.9316831931353,13727.425371384305,36,0.12434419867217833,7,1,0.22416327730930413,13,OWN,credit_card,1
1053,89820.90558848216,707.1003821242634,26105.283942093265,60,0.32261211692379654,0,2,0.22330492911113897,1,RENT,credit_card,1
1054,82820.21297471721,680.0391994637787,21626.34469900177,60,0.346004798938102,19,2,0.806961480122614,13,OWN,home_improvement,1
1055,58490.845384637396,737.8517177601134,1000.0,36,0.2909639155998307,9,0,0.6916170006845335,12,OWN,debt_consolidation,1
1056,54851.298961858454,627.8514862760461,37924.508231385924,60,0.32257960060147794,1,0,0.5285671046989062,7,MORTGAGE,debt_consolidation,1
1057,74233.37787025665,621.227413957153,26840.83978776116,60,0.25090171486035606,9,0,0.2586706055533676,1,OWN,credit_card,1
1058,110181.87057778094,632.6750499294474,12323.298456951912,36,0.08628258176885892,15,0,0.3360148945202154,8,MORTGAGE,debt_consolidation,1
1059,91308.00463783297,639.9650017661097,19716.334955704046,36,0.19140383591319177,17,0,0.7170782106916215,13,MORTGAGE,debt_consolidation,1
1060,63881.57003741682,737.0726916766309,8508.166325963342,60,0.2216863825209365,4,0,0.706517375691798,5,RENT,home_improvement,0
1061,98150.96131945035,597.3159178795784,38262.20478461134,60,0.2670537303988275,11,0,0.5251648789208998,5,MORTGAGE,home_improvement,1
1062,20000.0,636.4170270028477,10923.422917585354,60,0.23681057060557945,1,1,0.11709618665687205,13,MORTGAGE,other,1
1063,109462.97101116311,554.7691326648991,14769.160033053406,60,0.22844390488725008,0,1,0.7587901256702265,1,MORTGAGE,home_improvement,1
1064,22808.58663665701,750.4982476388661,12704.389218524087,60,0.3439842004733438,1,1,0.5658092290127024,1,MORTGAGE,home_improvement,1
1065,64126.77175790603,768.9721069601799,20803.7940020917,60,0.13161090038515372,11,0,0.313494702240282,2,OWN,credit_card,1
1066,41409.90316121568,657.1048598395349,33703.165001393136,36,0.06297157072793587,10,0,0.5103545501732883,3,RENT,home_improvement,0
1067,36159.55572837283,659.1435444630744,37893.744490951576,60,0.1400856677334171,0,0,0.11320679143896427,1,MORTGAGE,debt_consolidation,1
1068,109824.80362135559,711.7255331598028,16010.038557777032,36,0.23215849851185189,10,1,0.6260366839787894,1,RENT,debt_consolidation,0
1069,60968.96396064326,783.2137405164779,23782.589823179223,36,0.23386897490137382,6,0,0.2713394498898445,1,MORTGAGE,other,0
1070,85395.11645192147,708.6027523294742,20819.054126040734,60,0.010022720381896813,7,0,0.8323102170156007,2,OWN,credit_card,1
1071,73592.38263362448,631.172064026742,10183.907355559419,36,0.21875351863954873,14,0,0.6635123705918738,8,OWN,other,1
1072,89311.22481669365,566.6824199609491,44225.55574595944,60,0.13993580357083862,2,1,0.5514171412450466,1,MORTGAGE,other,1
1073,77304.65673180766,601.9411616135559,33627.59562296256,36,0.301595874520097,18,1,0.6200654704136531,13,MORTGAGE,debt_consolidation,1
1074,36510.233274342914,685.1253615218726,21891.158497110344,60,0.15923076402202843,5,0,0.6398329420375986,8,OWN,other,1
1075,104888.00458341421,634.1270733759444,35818.76093498988,36,0.5480838677408015,2,0,0.5287717036828921,12,MORTGAGE,home_improvement,1
1076,60187.302505160624,693.6477394193531,32121.067127178045,60,0.5811782828764424,12,0,0.7938493697370446,11,RENT,other,1
1077,28302.54304020747,641.2953188634636,20818.613410817557,36,0.2530127793463348,16,1,0.7361054985198099,6,MORTGAGE,debt_consolidation,1
1078,62156.545171022626,605.9297498093912,23259.63605327993,36,0.35353171405631545,0,0,0.5937597242837044,5,RENT,other,1
1079,120022.79371902932,597.607785798285,35121.26142376654,36,0.0814537289294917,14,1,0.7824936187989596,9,MORTGAGE,credit_card,1
1080,100506.65226340479,789.3648156561261,10538.464188703196,36,0.10234270192432365,4,1,0.4749209336362378,1,MORTGAGE,credit_card,1
1081,64540.43596776422,742.229142442855,36736.906973213394,36,0.3424590123960999,19,0,0.4169666084932721,1,MORTGAGE,home_improvement,1
1082,64522.26887044714,801.1362566279571,17748.87439314884,36,0.23878477236027126,10,2,0.7478571711183034,10,MORTGAGE,credit_card,1
1083,65350.94846347852,717.7965630528572,35246.76742847567,60,0.21469173548929463,1,0,0.37965889134334496,11,MORTGAGE,other,1
1084,137302.43950682523,649.9006013969613,19947.7340253718,60,0.1979411435114429,2,0,0.31188556782907223,4,MORTGAGE,home_improvement,1
1085,86458.0635669466,772.6338645742957,23376.06222472972,36,0.2736705391693573,15,0,0.4019849277379914,13,RENT,other,1
1086,87901.24941573209,677.6852399046762,19656.91643427541,36,0.2844890025473321,0,0,0.7692951366495424,14,RENT,home_improvement,0
1087,105908.50362095526,695.4589239203247,14681.563771887726,36,0.4819245184251685,9,2,0.7420659292875692,9,OWN,home_improvement,1
1088,82163.6747707954,677.0022934647137,17299.45101855688,60,0.2253147919199481,5,2,0.5113062342802696,14,MORTGAGE,credit_card,0
1089,67228.7356253789,473.716704650119,33791.11403168567,36,0.18496338331002898,10,0,0.2999732765872579,4,MORTGAGE,home_improvement,1
1090,69109.50452745066,792.3314508606397,1000.0,36,0.2519955544790378,1,1,0.6626299777283323,9,RENT,debt_consolidation,0
1091,72851.96221757808,714.3702762170427,7610.340551951629,36,0.4048857488452676,10,0,0.7180720399702148,9,MORTGAGE,home_improvement,1
1092,73883.33290470476,703.0876142607957,12745.282906418977,60,0.4990128658754688,13,2,0.33227000206696644,9,RENT,home_improvement,0
1093,96828.8863091094,675.6756756410607,9216.552075639787,36,0.3190046077159989,7,0,0.06024579994622165,2,RENT,credit_card,1
1094,76558.37657421899,691.4399474270292,35099.79610415489,60,0.24424580999326675,14,0,0.6786289454130207,3,RENT,debt_consolidation,1
1095,96979.20231646737,638.1904744907627,32576.76977853204,36,0.18682220329585253,13,0,0.5245511467880175,1,RENT,debt_consolidation,1
1096,72578.50259674253,723.160554661509,25920.318093946156,36,0.3429281741634304,5,1,0.32833947404319536,6,MORTGAGE,credit_card,1
1097,77359.05570948272,588.5031158920607,13621.959325224649,60,0.14175653296905916,13,0,0.28606491661271616,6,RENT,other,0
1098,20000.0,693.0247902729383,33350.51866794137,36,0.4280253276907754,17,0,0.32943643826229935,8,MORTGAGE,other,0
1099,102489.83024107444,719.3101429399774,4118.700740044558,36,0.07773951696775606,16,1,0.7639714561455381,1,OWN,other,1
1100,85394.65427693978,666.0931606323968,41419.82640147936,36,0.3464116308304857,8,0,0.3024776652571406,9,RENT,home_improvement,0
1101,104940.30329578956,705.9607454729718,13153.702028224492,60,0.1385988402427296,19,2,0.04988227876986344,9,MORTGAGE,credit_card,1
1102,20000.0,610.6065925436025,17379.64778158562,60,0.43784732042787344,12,1,0.3387510505626246,13,OWN,debt_consolidation,0
1103,137651.24114342182,612.3921260372825,15706.561495052858,36,0.29581336940211844,9,0,0.22611126021698746,6,OWN,home_improvement,1
1104,70812.31115534478,696.5701984718476,9268.92585901323,36,0.22003978350470746,14,0,0.4844792086906037,9,MORTGAGE,other,0
1105,108245.4845021255,727.4984758234737,39251.13123936919,60,0.026475900217708712,10,1,0.6823933865630079,3,MORTGAGE,credit_card,1
1106,43802.82218623407,548.7594041148802,27888.946307844868,60,0.5354775499508494,1,1,0.24913734009543023,14,MORTGAGE,credit_card,0
1107,93383.21715187709,716.5414444577536,32154.705420797873,36,0.3392646411772885,10,0,0.3304924451850225,4,MORTGAGE,home_improvement,0
1108,43397.53310479032,641.9758949736564,7763.307279392291,36,0.22784456461645514,1,3,0.7912801039048287,10,RENT,home_improvement,1
1109,56286.93117912585,666.5035738884811,21809.378270039993,36,0.30001331514452734,8,0,0.6964624922139319,14,RENT,home_improvement,1
1110,132420.9406160036,586.2337453504474,25210.286893314038,60,0.154359835412591,7,0,0.44037468954054565,14,MORTGAGE,debt_consolidation,1
1111,69279.5279770996,620.3867931869304,22707.565235498434,60,0.28060547092607613,1,0,0.8736728198711083,4,MORTGAGE,debt_consolidation,1
1112,81522.98619539168,747.6287727871218,8396.265489320002,60,0.34286136876698564,5,0,0.8943529657200185,5,OWN,debt_consolidation,1
1113,101102.03192066263,682.300436178615,30755.00021130637,60,0.3751274517310035,1,0,0.550098073487992,1,RENT,credit_card,1
1114,89870.45663917814,653.205511880331,21215.500827851545,36,0.3230319412763769,7,1,0.6510660162745489,3,MORTGAGE,credit_card,1
1115,79512.5671543073,671.8458153158276,10450.359643569971,60,0.433467948033786,0,0,0.6438274294200782,10,RENT,other,1
1116,85948.83007398676,714.2448277265011,1447.494604473366,60,0.19775462602084037,5,0,0.4406392809667755,2,RENT,credit_card,1
1117,147102.46755714825,710.8346147314336,26066.6651348988,60,0.22272805029666382,0,0,0.5021358836923497,6,MORTGAGE,credit_card,1
1118,73271.43608899244,674.7481099722239,44504.55734131501,36,0.1092821297997101,13,0,0.3418494248443635,5,RENT,credit_card,1
1119,81032.97140144903,756.5071377627668,9847.457266537185,36,0.1925807133774908,3,1,0.4330966332989532,10,MORTGAGE,home_improvement,1
1120,106519.63188022836,747.9323845834666,21704.47050412966,36,0.1741141426684781,19,1,0.7571408945944912,8,MORTGAGE,debt_consolidation,1
1121,108165.77798873952,708.9360420391276,31104.972790915766,36,0.15518620300654856,15,1,0.7173064462336227,7,MORTGAGE,credit_card,1
1122,110610.90916681141,683.822824803705,7303.477338986988,60,0.05495525675458485,2,2,0.6682119276301117,11,RENT,other,1
1123,94161.90666087554,726.0124766583677,15200.432309149754,60,0.11298448622974412,4,0,0.21826989178526207,12,MORTGAGE,other,0
1124,40709.8526180855,701.9987195260828,11398.41220738598,36,0.4636673206680069,13,1,0.36997951546212293,1,OWN,credit_card,1
1125,124002.94596903288,754.2560050264163,29846.76694824546,36,0.2099599555062421,11,1,0.17717013699834824,4,OWN,credit_card,1
1126,40609.63820943936,742.9692963716816,33255.22569354059,36,0.0826900521458951,5,0,0.5710315096400564,11,MORTGAGE,home_improvement,0
1127,84079.06395717099,608.722226900759,21590.36264731735,60,0.29673152712104583,13,1,0.3098325542236094,12,MORTGAGE,credit_card,1
1128,52371.72449941926,603.9825780480805,11582.65931005899,60,0.44736100831507614,18,0,0.33166032030652987,8,RENT,credit_card,1
1129,73075.84960221022,630.9125318917147,15572.090620721523,60,0.471124443594176,0,1,0.3458699411545425,1,RENT,debt_consolidation,1
1130,84862.87230910441,748.3297083046845,13695.014857532467,60,0.3116643133219472,7,1,0.6713118859740778,13,MORTGAGE,home_improvement,1
1131,84640.71646350819,569.6583702260128,10227.311383769933,36,0.16457925021477582,6,0,0.45883580735447543,2,MORTGAGE,debt_consolidation,1
1132,87657.62262705855,707.6330172375596,18979.617991815354,36,0.32535077719195765,19,1,0.7070771821832923,3,OWN,credit_card,1
1133,123411.33807175941,705.3780163765073,25748.26484461862,60,0.18556628260069685,11,0,0.6045113736890778,12,MORTGAGE,other,0
1134,88606.02904541939,761.3853641080335,24902.574444285194,60,0.11293299537069232,9,0,0.433349185694596,10,OWN,home_improvement,1
1135,67675.30094128054,692.6237083464721,19917.67635430489,36,0.5820205042401593,5,2,0.16729323019586625,9,MORTGAGE,debt_consolidation,1
1136,103922.61504865071,585.9753426591269,20570.538368253638,36,0.5856923776037272,5,1,0.5022790623336743,12,RENT,other,1
1137,110684.11466773922,612.8451527546314,19184.492049102213,36,0.5644291587019563,12,0,0.5262818577394405,3,MORTGAGE,home_improvement,1
1138,38171.76554589022,597.2603134671523,7027.884608337266,60,0.15736948885672705,12,1,0.5248972205622923,9,OWN,other,1
1139,92922.00209549574,642.3439223566802,21601.348969828727,36,0.1337547819284783,7,0,0.5079627083110259,14,OWN,debt_consolidation,1
1140,96035.18226932695,667.1968902803251,14163.744145453502,60,0.5232505355278213,16,1,0.4519207474405336,11,OWN,other,1
1141,66073.09489920024,598.419093164526,6526.5678084056235,36,0.6843121433134508,15,1,0.35619252647551497,12,MORTGAGE,home_improvement,0
1142,116271.20439934859,782.9463393456602,23707.05567115584,60,0.2995857347330132,17,1,0.8746653912793233,12,RENT,other,0
1143,70498.3323890242,587.2303039633291,13882.699635814552,36,0.6691738473157129,4,3,0.23870733480592543,1,RENT,other,1
1144,78767.29360414627,774.2272396703736,22277.53921258836,36,0.46400316426596194,8,0,0.4213362075327184,3,MORTGAGE,home_improvement,1
1145,69807.84527148391,762.9614122007538,28476.378150694272,36,0.2650432453536898,16,0,0.46247137031835595,8,RENT,debt_consolidation,1
1146,75467.37142744403,742.8811784782324,10497.612788547682,36,0.17000416493172932,5,1,0.5075043496762118,6,RENT,home_improvement,1
1147,42111.747393143945,631.4363374752274,20921.212820729714,36,0.24480793699979994,4,0,0.25182484209640227,13,RENT,home_improvement,0
1148,31798.473522171167,703.9715615423831,1895.771182696386,36,0.32166803850148246,10,0,0.5007422924420288,1,OWN,home_improvement,0
1149,122835.15189674916,590.5840206514567,35325.330906092764,60,0.4221120828891147,13,0,0.5801107243942775,7,MORTGAGE,home_improvement,1
1150,49591.15955045017,743.7634924523625,6409.335031112179,36,0.18551157202828308,2,0,0.4323404506365253,7,MORTGAGE,debt_consolidation,0
1151,45258.229516310785,674.8210652924612,14851.803376026251,60,0.43895562988346426,17,0,0.4925524686860966,10,MORTGAGE,other,1
1152,20000.0,651.347584978932,33383.799037639576,36,0.04939030913798028,14,0,0.5047940338063618,12,RENT,other,1
1153,55831.14756931493,594.3378607340611,17654.770739190142,36,0.2474236825673133,18,1,0.5801837430607144,9,MORTGAGE,credit_card,1
1154,35307.30619777505,506.5745716959688,8026.023136996999,36,0.10403041171150162,13,0,0.4651332313874275,13,MORTGAGE,home_improvement,1
1155,124260.45480409107,607.3021400074971,27130.732322865355,36,0.1605205898657742,18,0,0.596632375798703,8,MORTGAGE,other,1
1156,105294.51268027903,757.8958736929035,26905.32462151185,60,0.2938013400113633,17,1,0.040854182332627234,12,MORTGAGE,debt_consolidation,0
1157,54355.48964466828,651.8016600067638,13668.136606347667,36,0.13628627636964286,3,1,0.3897780165025336,11,OWN,credit_card,0
1158,142573.07416032927,668.1469800019466,14750.734792196008,36,0.24888601754827988,7,0,0.6525376570506383,7,RENT,debt_consolidation,1
1159,104452.96460974783,725.8888050801917,15645.910293819137,36,0.16457391357569554,19,1,0.2128242937605201,8,MORTGAGE,other,1
1160,65255.05849474133,806.3968214681386,17929.760393139688,60,0.31710248396446306,3,0,0.8037949413224157,2,RENT,credit_card,1
1161,20000.0,772.7503258461948,1070.2892307819347,60,0.24923205427719733,11,1,0.36669104738254815,9,RENT,home_improvement,1
1162,143728.27717772225,611.9365497328669,18185.761388819006,36,0.16049309527776623,5,2,0.595248767194359,12,MORTGAGE,debt_consolidation,1
1163,33312.82599709212,544.0200599993816,37839.14198183149,36,0.3949569812820137,8,0,0.220137303273674,13,MORTGAGE,home_improvement,1
1164,25638.037591293243,845.1729981370072,11040.300327632956,36,0.29467969454855103,2,0,0.8759781322395891,4,RENT,credit_card,0
1165,105677.1129602892,838.8294128161617,14165.064065302362,36,0.38735430774270335,6,0,0.932505139004747,1,MORTGAGE,home_improvement,1
1166,148192.57219017818,693.1917517500498,8163.823368036041,60,0.5407065090601273,13,0,0.7079501485342152,4,RENT,home_improvement,1
1167,116528.18455531554,591.0658228092725,26121.619263953537,60,0.4662382484925539,19,1,0.24473197760121382,9,RENT,credit_card,1
1168,91917.27360157079,747.4258573725757,32031.973581423765,60,0.09207659896071087,14,0,0.6227047701673433,7,MORTGAGE,other,0
1169,92842.63024995857,672.4411419791173,31803.17839177625,60,0.2249236871008153,11,1,0.5745739703037916,13,RENT,home_improvement,1
1170,100602.46676340923,672.0913213825372,7519.894111063399,60,0.1633447105588318,3,1,0.30087277323437034,1,OWN,credit_card,1
1171,97767.85769360296,742.6121190173591,24997.9173049696,60,0.26039425684886375,5,0,0.376679015492968,10,RENT,other,0
1172,83435.74271908127,703.4062322811309,34337.50034214236,36,0.41557935318705,2,1,0.5470395253613652,7,RENT,home_improvement,1
1173,78126.03311855628,596.9929562289539,25096.631077101232,36,0.041199889706181145,3,1,0.3535086080514017,9,RENT,home_improvement,1
1174,73122.20616301433,657.2680645442618,24784.096833437765,36,0.2979635400865162,4,1,0.5668443345752767,14,OWN,home_improvement,1
1175,52381.06233399971,726.2807050062943,15283.574213648415,60,0.22257858718671972,6,0,0.8915939566543878,5,OWN,home_improvement,1
1176,66579.74769399677,715.7176555683513,22201.098237936636,36,0.24638977203083953,13,0,0.4246711643426081,2,MORTGAGE,credit_card,0
1177,24211.295574138436,698.3411602050933,32363.181797064055,60,0.09760666590231633,16,0,0.8928523153538406,1,RENT,home_improvement,1
1178,72049.8111961575,745.3396068133105,23282.08968428764,36,0.041997904736105936,7,0,0.37407876180245636,8,MORTGAGE,debt_consolidation,1
1179,45342.26678547247,654.6798108527914,7517.2524397027355,60,0.044089083476142904,5,0,0.14056104713876877,8,MORTGAGE,credit_card,1
1180,41892.32048352687,692.5068842653351,15439.583257140286,36,0.18775209812403926,12,1,0.6459301942520599,12,RENT,other,1
1181,80396.82453460435,443.70946298756803,32092.795388889936,36,0.4996992133726507,7,0,0.319972135127697,3,RENT,other,1
1182,116760.06859033798,648.524486431003,23247.433203510955,60,0.03818587875800121,8,1,0.6874065560209317,14,RENT,debt_consolidation,0
1183,102549.4981800694,733.4732036002952,21190.620782430764,36,0.4499534958586713,19,1,0.06479688664332134,1,RENT,home_improvement,1
1184,27884.98189130469,652.6723873018,14459.844667533,60,0.3188021778089109,18,2,0.2651510309220751,6,MORTGAGE,other,0
1185,45311.15590288988,647.3640825798021,31885.991805344347,36,0.16094735285446388,12,1,0.4862018498602816,10,RENT,credit_card,1
1186,103223.13563964647,607.0982933757628,36624.12597822257,36,0.3068073064375456,16,0,0.15145607458953123,6,OWN,debt_consolidation,0
1187,45525.378193850716,750.2356124910402,32631.89123018033,36,0.23371666485138298,10,1,0.5077500970093765,1,MORTGAGE,debt_consolidation,1
1188,68261.00550008926,718.39242914784,34425.916214453726,36,0.02655314066972196,15,0,0.8251749184529222,14,RENT,home_improvement,1
1189,91501.56297073656,737.7790218476159,16412.937592338334,36,0.5224379140292209,1,0,0.18466696632180224,6,RENT,other,0
1190,45949.666354090936,559.1650226629478,14998.309026260962,60,0.30486911237118286,12,0,0.6092037777926438,4,MORTGAGE,home_improvement,1
1191,78161.2651843788,668.7684969714056,18436.54826500814,60,0.19964967025324054,9,1,0.7434580281468607,7,OWN,credit_card,1
1192,34979.23515245387,660.3922294574995,20385.73241976254,60,0.19545626828852827,11,1,0.3840099317532751,11,MORTGAGE,debt_consolidation,1
1193,56958.97068146359,660.3599805381014,34310.19780125256,36,0.09044533387097861,7,1,0.6374024538237352,1,OWN,other,1
1194,84593.45802427611,636.8780719397431,31658.867394684166,60,0.12020364140101046,8,1,0.7850256592301892,7,OWN,credit_card,0
1195,27210.18799404992,655.772700975399,25384.693872544944,60,0.13098100050659567,1,1,0.725438907632031,4,MORTGAGE,credit_card,1
1196,88214.24213881197,739.4751347894656,5688.132341531129,36,0.5488460231627325,6,0,0.6304755472913264,5,MORTGAGE,credit_card,1
1197,74410.86603219957,546.100405265652,3119.7815540312477,36,0.13072577793388027,18,0,0.3527823782557481,10,RENT,debt_consolidation,1
1198,91574.69863251442,804.4106337621317,22404.627448017032,36,0.1515153104673591,11,0,0.5232811541380641,8,OWN,credit_card,0
1199,81717.42402193985,713.8688787518523,28802.63205600717,60,0.3477521126942222,15,0,0.40247667318672753,2,MORTGAGE,debt_consolidation,0
1200,115924.21289921532,677.0367673037852,19204.329510138625,60,0.22130416830696414,19,1,0.6786280782459749,5,MORTGAGE,credit_card,1
1201,78756.73507943722,743.4783902461048,39149.04504978405,36,0.04713070063602906,14,0,0.5422256860709495,8,MORTGAGE,credit_card,1
1202,62117.83376624241,578.3715678382096,9175.589562195642,60,0.32863072654716363,13,0,0.5971760176286259,8,MORTGAGE,home_improvement,1
1203,78668.9250909685,633.470936639429,7916.48050504401,60,0.23989326642771602,8,0,0.7147410472879776,7,MORTGAGE,debt_consolidation,0
