customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag,offer_name,offered_interest_rate,response_probability,accepted_offer,base_p_default,adjusted_p_default,p_accept,expected_revenue,expected_loss,expected_value,selection_reason,policy_segment,final_decision,decision_reason
2708,20000.0,691.5376541494181,33607.83098651176,36,51,10,0.3021860218001571,0.2394432622553552,0,0,0,0,0,0,1666.6666666666667,1.6803915492415684,1116.2609105239412,0.6697565459125108,good,0,no_offer,0.12,0.0073,0,0.163522363194011,0.2778614996721387,0.0073,0.0,30.67638881673218,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2709,84067.74655456384,850.0,6892.1912945845015,36,39,13,0.2494055101891588,0.6014433085225469,1,2,1,39,2,0,7005.645546213654,0.0819837759066037,270.4003251362612,0.038597488741606,excellent,1,high_apr,0.24,0.1758,0,0.1590753538072027,0.1717247259926042,0.1758,142.63980494434097,93.63140482531034,71.31990247217048,selected_positive_ev,medium_risk,manual_review,review_flag_triggered
2710,71599.3800648058,632.387233992526,41017.72881514364,36,67,8,0.4761745988028786,0.9475206320234336,0,2,1,119,3,1,5966.615005400483,0.5728782676252914,1362.3755526856933,0.2283330751563912,fair,1,no_offer,0.12,0.0774,0,0.5870097621262375,0.5909930309153353,0.0774,0.0,844.3207129618424,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2711,73481.15660829027,592.4244531951733,38760.37525824629,60,49,7,0.1641844786032376,0.5626416454401202,0,4,0,0,0,0,6123.429717357522,0.5274872776478017,862.2031396792202,0.1408039578039751,fair,1,no_offer,0.12,0.082,1,0.4017327889262808,0.3838337783772746,0.082,0.0,548.9812734789978,0.0,all_negative_value,high_risk,decline,low_acceptance_probability
2712,96195.97538693482,630.3263372134118,41347.22069869885,36,39,18,0.443923893709973,0.665675561666932,0,1,0,0,0,0,8016.331282244569,0.4298227709834599,1373.3193981869165,0.1713152001411638,fair,0,no_offer,0.12,0.0726,0,0.442252885772548,0.431981685807839,0.0726,0.0,583.5267794361647,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2713,72756.93235305816,664.6356814447506,23807.014874844444,60,37,3,0.5955483989501595,0.5127803614586063,0,0,0,0,0,1,6063.07769608818,0.3272130105622377,529.5738969171553,0.0873440723300454,fair,1,no_offer,0.12,0.0799,0,0.470299743107074,0.4390357611895853,0.0799,0.0,375.8063664098728,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2714,40793.794300465255,841.8446585842074,16584.751824015053,36,54,16,0.3809487860853456,0.7726061258234797,0,3,0,0,0,0,3399.4828583721046,0.4065508518637442,550.8510852520844,0.1620396713380777,excellent,0,no_offer,0.12,0.1467,0,0.23413806491733,0.2215479827518494,0.1467,0.0,242.5601233040048,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2715,70757.91987523866,660.3188610815828,23563.46266151536,36,36,2,0.5372614344845652,0.7110583417544821,0,1,0,0,0,0,5896.493322936555,0.3330151974892672,782.6441491031218,0.1327304392809218,fair,1,no_offer,0.12,0.0673,0,0.5585471028140242,0.5386297126342546,0.0673,0.0,384.37664828098167,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2716,77026.66452242473,619.8240931037185,29085.849510519427,36,37,8,0.1373087639581119,0.2923538765008329,1,1,1,16,1,0,6418.888710202061,0.3776075426669173,966.0664168123576,0.1505036868962077,fair,1,no_offer,0.12,0.1082,0,0.2532184176897484,0.2377443394138003,0.1082,0.0,336.69115904598283,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2717,78448.01734743039,617.1078798295795,13492.240942096809,36,35,0,0.4149875277693214,0.8019200085906925,0,0,0,0,0,0,6537.334778952532,0.1719895721796309,448.1354707204383,0.0685501792098357,fair,1,no_offer,0.12,0.0986,0,0.5866061638537196,0.5506437086561785,0.0986,0.0,329.6432584877748,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2718,79857.58101855204,759.8015478430297,8987.96762173839,36,33,0,0.1872441417746368,0.184260657465857,1,1,0,0,0,0,6654.79841821267,0.1125499609052496,324.93656052510164,0.0488274084436572,excellent,1,mid_apr,0.18,0.126,0,0.1784724587077378,0.1606793108186521,0.126,71.00029812079316,81.88503112497683,35.50014906039658,selected_positive_ev,medium_risk,approve_mid_apr,approved_profitable_balanced
2719,106181.0713475566,749.8111223816326,17160.63505969337,36,34,0,0.2521316391693733,0.5638845033885371,0,0,0,0,0,0,8848.422612296383,0.1616167066478431,673.2606657815567,0.0760882131431944,excellent,0,high_apr,0.24,0.1091,0,0.2320952846411717,0.2541173379269704,0.1091,150.98972313531831,214.0942074421283,75.49486156765916,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2720,42418.96340897557,646.0165269552473,12276.922224676331,60,63,5,0.0729789391849344,0.1701405806826689,0,1,1,29,2,0,3534.913617414631,0.2894206090332984,353.1820790055708,0.0999125062535386,fair,0,high_apr,0.24,0.1452,0,0.1127993969748029,0.1407775235381876,0.1452,234.6806928839924,112.92808298549328,117.3403464419962,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2721,80271.0136849455,548.6951118745991,32408.864786503604,60,54,19,0.0756035877319838,0.4019392404504517,0,0,1,43,4,0,6689.251140412125,0.4037430611416087,822.9721559510738,0.1230290414507208,poor,1,mid_apr,0.18,0.1208,0,0.1760924206665821,0.1768496810292623,0.1208,216.95956827355843,311.5641986647423,108.47978413677922,selected_positive_ev,medium_risk,manual_review,review_flag_triggered
2722,113697.89095854724,600.9984518703501,13835.70486270685,36,45,7,0.2709594789500131,0.7361473153236914,1,2,0,0,0,0,9474.824246545604,0.1216883158160733,459.5433877891168,0.0485015210607372,fair,1,no_offer,0.12,0.1052,0,0.6072128398894306,0.5662382201546149,0.1052,0.0,370.8759937787077,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2723,22961.65509188414,800.4870686249681,20956.414665973425,36,35,12,0.4500833727293931,0.6558590582566659,0,3,1,80,2,0,1913.471257657012,0.9126700397336714,696.0528492822192,0.3637644653051912,excellent,1,no_offer,0.12,0.057,0,0.2182392809251148,0.2560803972514126,0.057,0.0,137.6514173609032,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2724,80389.4004234016,728.216551918463,29830.405206078427,36,35,14,0.1077145551410372,0.463646589334344,0,3,1,64,1,0,6699.116701950134,0.3710738610885774,1170.3318903826646,0.1746994331159028,good,0,high_apr,0.24,0.112,0,0.1230215356895149,0.1696963939684906,0.112,396.3655951185968,255.1304545821561,198.1827975592984,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2725,57438.6449408087,684.5822962890813,32798.42310345839,36,38,18,0.1189373425697739,0.3761295327828464,0,3,0,0,0,0,4786.553745067392,0.5710166585003285,1089.3769863312425,0.2275910904011616,good,0,no_offer,0.12,0.0944,0,0.1574236920917866,0.161221464692077,0.0944,7.5866747447061105,224.6261608277793,0.0,all_low_acceptance,medium_risk,decline,low_acceptance_probability
2726,63878.68846580685,810.8183221205741,22085.59281854721,36,63,18,0.1640164097213692,0.3818234427816039,0,2,1,93,3,0,5323.224038817238,0.3457427406328716,866.4808075850516,0.1627736877320685,excellent,0,high_apr,0.24,0.1647,0,0.0686545253731882,0.1123479473062054,0.1647,525.4125402426488,183.8994015142229,262.7062701213244,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2727,47855.77490356733,817.0828390968061,23842.96236613252,60,45,0,0.0463135067519515,0.7354153446518872,0,1,1,17,1,0,3987.981241963944,0.4982253952355697,685.9135265348865,0.1719951736846942,excellent,0,high_apr,0.24,0.144,0,0.1243189529622842,0.1703177463834577,0.144,406.3653840396185,263.14499920138263,203.1826920198092,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2728,69913.47852898668,677.4842278627091,9830.093724965243,36,51,4,0.1453892863930526,0.6609147209974986,1,1,0,0,0,1,5826.12321074889,0.1406036994819104,326.49977847035973,0.056040658016285,good,1,no_offer,0.12,0.1425,0,0.4086316435351839,0.3695418080392551,0.1425,0.0,232.94243775845536,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2729,130237.66843280711,678.7699767627834,30230.56646923904,60,44,16,0.1857241399814222,0.7191743234425467,0,2,1,72,4,1,10853.13903606726,0.2321184556878306,869.6719030818351,0.0801309096024294,good,0,high_apr,0.24,0.1767,0,0.209821927222268,0.2328546546228754,0.1767,481.90733854286265,559.7321750044722,240.95366927143127,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2730,37067.08916468359,639.2567322521546,32635.23242297268,60,31,16,0.135693042624262,0.2257437867974115,2,2,1,79,3,1,3088.924097056966,0.8804368823540132,725.9527203174256,0.2350179859628385,fair,1,no_offer,0.12,0.0793,0,0.2548384193735528,0.2604929158642624,0.0793,0.0,303.3669939767136,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2731,39911.69992563518,660.0777698760405,1296.469275808795,36,43,20,0.1860249318256538,0.37755768764552,0,2,0,0,0,1,3325.974993802932,0.0324834391467147,50.86418799538053,0.0152930157547363,fair,0,high_apr,0.24,0.1311,0,0.1890903801955381,0.1959136341342221,0.1311,18.159094346793974,14.984494454619952,9.079547173396987,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2732,35941.96289509486,575.9572516939916,37629.45820535622,60,29,15,0.0822074142370108,0.1506635083947592,0,1,1,69,3,1,2995.1635745912386,1.0469505606619138,837.0465144602437,0.2794660436183398,poor,1,no_offer,0.12,0.0779,0,0.12629475532523,0.143061266229815,0.0779,31.13789923417597,188.7122103306177,0.0,all_low_acceptance,medium_risk,decline,low_acceptance_probability
2733,126822.54859884304,575.6729536671158,12993.40533129685,60,56,11,0.422902980868987,0.158252165787553,0,1,0,0,0,1,10568.545716570254,0.1024534317812387,289.03112514075644,0.0273482400383849,poor,1,no_offer,0.12,0.1081,0,0.3176359867061547,0.2713730467157509,0.1081,0.0,171.52518830922048,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2734,61129.80883436139,559.4138791765869,25946.308881352736,36,33,7,0.0525769212491013,0.1884706218970241,0,0,1,40,1,0,5094.150736196782,0.4244460988129858,861.7887416851814,0.1691722106675249,poor,1,low_apr,0.12,0.1143,0,0.1651660059543928,0.154359058621274,0.1143,16.42509859172766,205.99963429366863,8.21254929586383,selected_positive_ev,medium_risk,approve_low_apr,approved_profitable_low_risk
2735,74230.82818956977,755.9035904843611,20775.61724815888,36,35,9,0.502004215782908,0.3688823169689239,2,0,1,23,1,0,6185.902349130814,0.279878559280283,690.0477878335635,0.1115516781183865,excellent,1,no_offer,0.12,0.1055,0,0.3778152039824729,0.3526031235120695,0.1055,0.0,347.78036920475745,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2736,62916.51176681281,570.7018443961206,19396.24153889424,36,52,0,0.0785093802725918,0.5230016786465831,1,1,0,0,0,0,5243.042647234401,0.308285392719707,644.2327756777263,0.1228738385133434,poor,1,no_offer,0.12,0.0833,0,0.4793641831440572,0.456982642772393,0.0833,0.0,332.25750825030894,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2737,46667.31364790726,816.4973609094309,17934.82021723136,36,34,14,0.3771321461658629,0.7264914788812628,0,2,1,105,2,0,3888.942803992272,0.3843122480149726,703.6341579506477,0.1809319892921506,excellent,0,high_apr,0.24,0.1154,0,0.1859167331739551,0.2341497304969927,0.1154,185.51068702119312,218.07657232716411,92.75534351059656,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2738,67945.48060156693,628.8735476160416,10074.366679764442,60,39,0,0.3352902385677994,0.5071230368480516,1,3,0,0,0,1,5662.123383463911,0.1482713285772805,224.0987225665376,0.0395785657340908,fair,1,no_offer,0.12,0.1103,0,0.5380546210731201,0.4948492625066427,0.1103,0.0,247.4450141687249,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2739,148747.3081720968,801.6144934747775,25238.28010647977,36,21,13,0.2691484805604077,0.7573617370500417,1,1,0,0,0,0,12395.6090143414,0.1696721804008047,912.4242850557224,0.0736086693220528,excellent,1,mid_apr,0.18,0.1088,0,0.2892524516023037,0.2776546189328169,0.1088,27.61143197706185,343.088426226913,13.805715988530926,selected_positive_ev,high_risk,manual_review,review_flag_triggered
2740,116762.12762922765,654.4461959994168,17139.55331244316,60,38,13,0.4287604317306486,0.5935731338754664,0,1,0,0,0,1,9730.177302435635,0.1467903476949492,381.2598970012266,0.0391832425156946,fair,0,no_offer,0.12,0.158,0,0.3798278955640106,0.3365237061929342,0.158,0.0,410.0952728271471,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2741,49411.86546623183,570.3669260355666,6905.776786756085,36,49,20,0.2946763853947423,0.2292426567385788,0,3,0,0,0,1,4117.655455519319,0.1397594833033727,229.37060969371245,0.0557041773202658,poor,1,no_offer,0.12,0.1091,0,0.2861616042167214,0.2469876485467878,0.1091,0.0,83.73847287668924,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2742,94427.22309185057,769.8645228645828,9649.95311550964,36,34,17,0.268881002721206,0.8640518288214555,0,0,1,75,4,0,7868.935257654214,0.1021946087096177,378.5951881564524,0.0481126322319243,excellent,1,high_apr,0.24,0.1884,0,0.1850703128445242,0.2000984709025052,0.1884,190.8148112183665,163.70516633922662,95.40740560918324,selected_positive_ev,high_risk,manual_review,review_flag_triggered
2743,50054.31682000871,778.1305939343258,7075.537363086161,36,49,15,0.2559088430536811,0.5957799294709429,0,0,0,0,0,0,4171.193068334059,0.1413571858025326,277.5935144161726,0.0665501475961387,excellent,0,high_apr,0.24,0.1248,1,0.171509854427046,0.1911473913260807,0.1248,96.23553347228376,75.95474379578107,48.117766736141874,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
2744,21708.970834613378,616.5764299813093,14754.094496979818,60,42,13,0.1887874166519927,0.8430961676664162,2,1,0,0,0,0,1809.080902884448,0.6796312275096825,328.1966831761645,0.1814162553324522,fair,1,no_offer,0.12,0.052,0,0.637499464542815,0.6297535283759281,0.052,0.0,217.4197677786788,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2745,105585.32752993888,656.7843413381785,24850.993084323592,36,55,6,0.5237914502925639,0.6394027737395731,0,1,0,0,0,1,8798.777294161573,0.2353640762921504,825.4085834597456,0.0938094641756231,fair,1,no_offer,0.12,0.0824,0,0.5129506845997431,0.4833030506436489,0.0824,0.0,445.3515933211134,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2746,109802.78539930652,616.5942844407315,12888.8194940112,36,33,16,0.2490339379017028,0.5527816410611603,0,3,0,0,0,1,9150.232116608877,0.1173815349676477,428.09324379600366,0.0467849600199948,fair,1,no_offer,0.12,0.1328,0,0.3412789715492083,0.299875211554207,0.1328,0.0,230.9746393536477,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2747,106381.56753143696,671.5631313879596,29754.415567366224,60,39,11,0.4031228307579239,0.8634977357887443,0,2,0,0,0,1,8865.130627619747,0.2796952165448564,661.8705404831046,0.074659987338072,good,1,no_offer,0.12,0.1073,0,0.4934741836006489,0.4590391804351669,0.1073,0.0,659.4978978686817,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2748,60904.04252341282,687.5480403208599,18807.855205826367,36,24,10,0.3777994976380024,0.8168666410034234,0,0,1,63,4,1,5075.336876951068,0.308811277975307,624.6899297215626,0.1230834415022618,good,1,no_offer,0.12,0.1729,0,0.3270395433845599,0.3047104037601253,0.1729,0.0,445.89649889813,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2749,69996.72797994042,655.40318586192,17105.950781586296,60,41,13,0.1903810522411135,0.2347258223072406,1,2,1,25,4,1,5833.060664995035,0.2443821486376351,492.10340750259945,0.0843645275920773,fair,1,high_apr,0.24,0.1042,0,0.1763486925855449,0.2004398244835642,0.1042,186.803425148578,160.7723887824739,93.401712574289,selected_positive_ev,high_risk,manual_review,review_flag_triggered
2750,97492.9666097437,552.6776023226403,20167.65430296069,36,37,5,0.2450297692864829,0.5388534234999955,0,0,1,50,3,1,8124.413884145309,0.2068626589596282,669.8547182170173,0.0824496053114404,poor,1,no_offer,0.12,0.1611,0,0.3603009852724319,0.3278133866002919,0.1611,0.0,479.2809054854342,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2751,86744.88112044321,639.3384479436985,33951.54931756322,60,54,5,0.6149385732213054,0.3195337908690846,2,1,0,0,0,1,7228.7400933702675,0.3913954215930149,755.2334626158972,0.1044764997435821,fair,1,no_offer,0.12,0.0466,0,0.6739816376608571,0.6470007625967525,0.0466,0.0,460.6412439469037,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2752,63190.87586108867,729.246313448783,6286.613080576924,36,35,0,0.2828277567616713,0.3465085099196892,2,1,0,0,0,0,5265.906321757389,0.0994860886925698,208.80551453180465,0.0396523412559431,good,1,no_offer,0.12,0.129,0,0.406228152425267,0.3630412377392528,0.129,0.0,132.4875030394026,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2753,26427.845396455057,665.3770320182858,36563.66971419144,36,37,8,0.1416023552138015,0.7759958513639391,0,1,0,0,0,1,2202.320449704588,1.383528212924707,1214.4370537819177,0.5514352161572958,fair,0,no_offer,0.12,0.0157,0,0.3114813074012122,0.3962401114405361,0.0157,0.0,102.3576674521279,0.0,all_negative_value,high_risk,decline,low_acceptance_probability
2754,78416.25582426037,657.0791560706806,29601.60108924635,36,34,17,0.4057336965880126,0.6570837104028402,1,1,1,100,4,0,6534.687985355031,0.377493171252774,983.1967495346609,0.1504581016855979,fair,1,no_offer,0.12,0.1203,0,0.4087230569748908,0.3932375823962902,0.1203,0.0,630.1564129357081,0.0,all_negative_value,high_risk,decline,risk_cap_exceeded
2755,107370.2891770834,614.8456418478464,19783.43504962601,36,42,1,0.5441702309573354,0.6294898409068207,0,1,0,0,0,1,8947.524098090284,0.1842542774269088,657.0931409006969,0.0734385438500808,fair,1,no_offer,0.12,0.081,0,0.597299127446726,0.5625587634092462,0.081,0.0,405.664616411048,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2756,39072.35132897529,637.2964041561669,31830.256847701137,60,66,9,0.3639093067776855,0.6660943513184389,1,3,0,0,0,0,3256.029277414608,0.8146491256409694,708.046483245674,0.2174570382212376,fair,1,no_offer,0.12,0.0417,0,0.5893705093474403,0.5906347689027497,0.0417,0.0,352.7830582964065,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2757,94162.78145027932,778.6263674607372,16775.271479256873,36,21,17,0.3008448518644225,0.554329058388376,2,0,0,0,0,0,7846.898454189944,0.1781518262386562,557.1790641067238,0.0710062793966965,excellent,1,no_offer,0.12,0.1199,0,0.327997832344827,0.2926494021940011,0.1199,0.0,264.8798338898644,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2758,84946.25085401078,600.2155920238524,22856.783753269752,36,41,18,0.3403001122611602,0.4288928873247139,0,2,0,0,0,1,7078.854237834232,0.2690734849767826,759.1722969064447,0.1072450810954213,fair,1,no_offer,0.12,0.0833,0,0.3411377438439196,0.3148490141177749,0.0833,0.0,269.7583971107966,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2759,97504.44789697,730.4576167679661,14585.854924582673,36,56,19,0.456596851301873,0.6219583649824345,2,0,1,21,2,0,8125.370658080833,0.1495916877540347,484.4591043503898,0.0596230159431512,good,1,no_offer,0.12,0.1454,0,0.4388133354942957,0.4006190894800835,0.1454,0.0,382.3318246716139,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2760,101159.26499157022,683.2938654632467,29664.751638852933,60,36,7,0.2732786575660466,0.8065657097582878,0,2,0,0,0,0,8429.938749297518,0.2932479950406095,659.8760159160678,0.0782776762040861,good,1,no_offer,0.12,0.126,0,0.4018990813366925,0.368368500387714,0.126,0.0,619.592656285286,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2761,54166.04274223941,697.1367464184981,12927.443947643324,36,48,7,0.0115515596334722,0.1003118974272245,0,0,1,63,1,0,4513.836895186618,0.2386632527120845,507.180502864188,0.1123612825471528,good,0,high_apr,0.24,0.1613,0,0.0687471562993881,0.0998374769361763,0.1613,312.93200796423207,93.68135024296724,156.46600398211604,selected_positive_ev,low_risk,approve_high_apr,approved_high_margin
2762,26491.21799505161,628.7350603289767,19486.3221099826,36,56,5,0.4697607190893916,0.7515523353416294,0,1,1,32,2,1,2207.6014995876344,0.7355766772553434,647.2247396739737,0.2931800596718615,fair,1,no_offer,0.12,0.0477,0,0.494253902352761,0.5144489172707264,0.0477,0.0,215.18055708209965,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2763,58994.41422951362,655.3755843766457,26791.38818325196,60,39,8,0.3116257686812674,0.772887660155951,0,2,1,110,4,0,4916.201185792802,0.4541343198792993,770.7337396817035,0.1567742471061298,fair,0,high_apr,0.24,0.1068,0,0.3455112466346671,0.3877048084111995,0.1068,58.751020215472565,499.20643008893273,29.37551010773628,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2764,101673.81952581022,679.599587387963,30481.89641488182,36,34,14,0.2383943942587161,0.7852344117146896,0,1,1,14,4,0,8472.818293817518,0.2998008391613939,1195.8917489464095,0.1411445055629115,good,0,high_apr,0.24,0.1162,0,0.2466929282625917,0.2849790546533196,0.1162,236.461642011366,454.2276488534411,118.230821005683,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2765,58739.88289422087,643.5533124773563,11788.449582311176,60,53,14,0.3447723980317766,0.5576089402151124,0,2,0,0,0,0,4894.990241185073,0.200689020836817,262.22755001982296,0.0535705970892328,fair,0,no_offer,0.12,0.1597,0,0.3509504699102617,0.3112431191825699,0.1597,0.0,263.6779899539257,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2766,54178.70028427074,703.2002472825585,27531.38235120365,36,48,12,0.2034536677204165,0.9397825488829448,0,2,1,20,2,0,4514.891690355895,0.5081587820719364,914.4358629889408,0.2025377186211793,good,1,no_offer,0.12,0.1215,1,0.3117649368416169,0.3092993664969117,0.1215,0.0,465.5816338866312,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2767,20359.48974226085,712.020731128615,10180.149188738207,60,41,9,0.173630889816779,0.6060748537700432,0,4,1,55,2,1,1696.624145188404,0.5000198589018134,292.8621839632307,0.1726146504640806,good,0,high_apr,0.24,0.1116,0,0.1959026009486061,0.2420562635646263,0.1116,97.7898457349648,123.75056091035604,48.89492286748241,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2768,127579.42663652817,832.0894636533944,1000.0,60,49,14,0.3741394851835192,0.3618312108386236,0,2,1,74,3,0,10631.618886377348,0.0078382543828257,28.76796582580632,0.0027058876103959,excellent,0,high_apr,0.24,0.2823,1,0.089507690293033,0.093184162195632,0.2823,43.21084995547788,11.83765004452212,21.60542497773894,selected_positive_ev,low_risk,approve_high_apr,approved_high_margin
2769,99771.4092427593,699.473302055366,12519.36352769213,36,54,7,0.2896961994901905,0.4615506713094984,1,1,0,0,0,0,8314.284103563275,0.1254804720368848,415.8220188684757,0.0500129672788367,good,1,no_offer,0.12,0.1307,0,0.357965059100805,0.3173683009205141,0.1307,0.0,233.6866476626973,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2770,98096.87943824292,546.1430141136814,28346.599760763173,36,41,1,0.2194748208255242,0.6845525317966791,1,1,1,116,1,1,8174.73995318691,0.2889653567249289,941.5127465948808,0.1151734185883992,poor,1,no_offer,0.12,0.1114,1,0.6008571502526359,0.5765505048997357,0.1114,0.0,819.2869422454903,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2771,104031.76160338422,761.4113356587076,19877.831210221528,36,46,20,0.2180159621147055,0.8666473702387545,2,2,1,9,1,0,8669.313466948684,0.1910746382034139,660.2284442238602,0.076156946759947,excellent,1,no_offer,0.12,0.1713,0,0.3993563164345699,0.3652955531245566,0.1713,0.0,559.7360267922752,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
2772,92301.25084630203,665.7290550854665,14650.020282438069,36,48,1,0.1089572652408265,0.5350699009792385,0,1,1,76,2,0,7691.770903858503,0.1587196289102759,574.7620862956456,0.0747242856560636,fair,0,high_apr,0.24,0.1735,0,0.2135044722491316,0.2351855436631475,0.1735,226.64150791722173,269.00530328836425,113.32075395861088,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2773,67670.13434461413,820.8347754055798,20554.783234910083,36,36,17,0.2965677326949858,0.8424224486890396,0,2,0,0,0,0,5639.177862051177,0.3037497033762323,682.7129385003026,0.1210660410223182,excellent,1,no_offer,0.12,0.1425,1,0.224237946341362,0.2014044565969416,0.1425,0.0,265.46627478376627,0.0,mixed_constraints,high_risk,approve,approved_default
2774,70087.07687633394,782.9647116753715,20223.99673016756,60,56,11,0.3297782184473289,0.0352688812895724,3,2,0,0,0,1,5840.589739694496,0.2885552890950709,449.87163724383663,0.0770250363776352,excellent,1,no_offer,0.12,0.0962,0,0.2990815320036101,0.2652377910980188,0.0962,0.0,232.21484223874373,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2775,62173.06906223625,644.6312831401904,26218.985488643262,36,30,20,0.2362406473720262,0.5578223144207224,1,1,1,11,1,0,5181.089088519688,0.4217096869060127,870.8455069984461,0.1680815542739833,fair,1,no_offer,0.12,0.094,0,0.3055576993199912,0.294478087888487,0.094,0.0,326.5947769629312,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
2776,154042.22263245,730.5331948709822,3882.90075574352,36,40,11,0.0834990647642874,0.0970728284090564,0,0,0,0,0,0,12836.8518860375,0.0252067302676036,152.33727300196446,0.0118671831958887,good,0,high_apr,0.24,0.1754,0,0.0743107151844896,0.0802775109834618,0.1754,108.20361518397576,24.60323936471985,54.101807591987885,selected_positive_ev,low_risk,approve_high_apr,approved_high_margin
2777,91677.36093898329,638.4231396576479,18976.470431654816,36,51,1,0.427819837132932,0.2335837524388321,1,0,0,0,0,1,7639.780078248607,0.2069918924049067,630.2903680713925,0.0825011141071201,fair,1,no_offer,0.12,0.0802,0,0.4346886219990672,0.4022139005258472,0.0802,0.0,275.4605408762021,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2778,61085.986759456966,680.1883578490285,21242.77271541524,36,29,1,0.1056981831390359,0.4777684474394027,0,2,0,0,0,0,5090.498896621414,0.3477519778589614,767.9771214872777,0.1508648045962887,good,0,mid_apr,0.18,0.1029,0,0.2301353951433735,0.2378515962924457,0.1029,61.132065417379,233.96191175881185,30.5660327086895,selected_positive_ev,high_risk,decline,risk_cap_exceeded
2779,88964.90322498839,727.3189370047768,6346.298361457435,36,52,1,0.4809516491566725,0.6490114202818809,1,1,1,29,3,0,7413.741935415699,0.0713348537606632,210.78791994223693,0.0284320551956177,good,1,no_offer,0.12,0.2063,0,0.4529535713193461,0.4069615851182506,0.2063,0.0,239.7649211547889,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
2780,44673.93246431048,757.9100144232557,6209.175787653645,36,44,9,0.4227326729057583,0.6247320463344433,1,0,1,48,4,0,3722.8277053592064,0.1389887893230599,243.6036784308325,0.0654351201949843,excellent,1,high_apr,0.24,0.1191,0,0.303616502026346,0.322975282075092,0.1191,36.725037973009485,107.4799651073526,18.362518986504742,selected_positive_ev,high_risk,manual_review,review_flag_triggered
